"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FAM132A",2045.79995988604,-1.38095240298523,0.503675074523658,-2.74175251632463,0.00611123671131342,0.0997591712395811
"FAM13A-AS1",1628.5327379763,-1.12366923543706,0.24469869219708,-4.59205247624313,4.38907965149282e-06,0.000177761680011271
"FAM155B",2790.20438148132,-0.697824669525133,0.197344463296437,-3.53607422204144,0.000406120574040793,0.0107019674833399
"FAM160A1",1247.08392438258,-1.93978411507587,0.513291226613646,-3.77911020976002,0.000157389757675128,0.00467345703173253
"FAM160B1",1349.28969729317,-2.66197832495393,0.713103101128969,-3.73295014527289,0.000189250064136099,0.00548765691549071
"FAM180B",81.2101928729862,-7.06791339258184,1.43364479437538,-4.9300310790451,8.22165360237492e-07,5.04935326978643e-05
"FAM183B",497.42171378862,-9.67675836974446,1.2109738854613,-7.99088938739443,1.33968719151552e-15,6.84397470247404e-13
"FAM213B",2322.65823131723,1.33531770086747,0.33031920143662,4.04250705093716,5.28827218956896e-05,0.00175324162650636
"FAM220A",1861.04180658175,-2.35042363553703,0.609056998504869,-3.85911932923671,0.000113796365770374,0.00351845214551096
"FAM24B-CUZD1",229.313556765125,-8.87465310329614,1.41251350297561,-6.28288018811908,3.32357203659576e-10,3.49099309526166e-08
"FAM27E2",235.810053185536,8.56683736290307,1.36435759544493,6.27902640151266,3.40699740363545e-10,3.53979262610112e-08
"FAM63B",1992.11450914487,-1.71656231545278,0.309063884923523,-5.55406956033551,2.79094333762299e-08,2.38535453776006e-06
"FAM71A",1091.36041415345,10.7942745874197,0.72035526581866,14.9846542388391,9.25057222362939e-51,2.07934362442741e-46
"FAM86A",2434.49699033413,-1.39988211553482,0.397991232482017,-3.51736923148946,0.000435847045786085,0.0113653943099531
"FAM86EP",2249.64217526277,1.04222058760514,0.353813366420917,2.94567895539946,0.00322246678441347,0.0604125174145505
"FAM89B",1806.17622885799,1.33526435401367,0.403856925676785,3.30628068783525,0.00094543328388283,0.0219068414212859
"FAM8A1",1609.68026242482,-2.17078403871935,0.627813597985062,-3.45768878801985,0.000544830361107127,0.0137183337574974
"FANCA",2282.95112250948,-0.675428780095678,0.24480074151206,-2.75909613640776,0.00579614809026999,0.0957280064460608
"FAP",81.858503574499,7.36861868025441,1.46691794312908,5.02319759245457,5.08182141233928e-07,3.69730081576782e-05
"FAR1",1157.99517393259,-1.31448066853015,0.457119199007417,-2.87557527967409,0.00403291964743933,0.0716616346522856
"FARSB",1692.94795740171,-1.07759511659367,0.285387738793751,-3.77589843610082,0.000159431949185865,0.00471540967605247
"FAU",1198.834579596,-2.87407412902378,0.756684132785218,-3.79824817846362,0.000145722377324791,0.00437907432821744
"FBXL7",30.2894981594974,5.92008113168541,1.26699606720313,4.67253315533479,2.97507472136339e-06,0.000125466659637535
"FBXO3",1386.7020190029,-3.1364345462534,0.645201019818213,-4.86117419209459,1.1669151300308e-06,6.20092631036223e-05
"FBXO38",1655.88656686491,-1.99104114235814,0.535493144044008,-3.71814497440981,0.000200691091028284,0.00574371471477192
"FBXO42",2132.61993818657,-2.81415353105464,0.351656908397469,-8.00255437573793,1.21864327979355e-15,6.37038689376729e-13
"FCHSD1",2051.54652920936,-2.20024620723359,0.683704963234252,-3.21812232695427,0.0012903277471165,0.0284352814702791
"FEN1",2044.80197228066,-1.43753326961999,0.326460966478572,-4.40338483686484,1.06574869057609e-05,0.000404660457208942
"FEV",79.6182185745246,7.01592473928732,1.44430336727374,4.85765310686116,1.18785279368689e-06,6.21051660777772e-05
"FEZF1-AS1",2472.64832375909,0.877715927002577,0.26191305435611,3.35117288888239,0.000804700459972581,0.0191205675890737
"FGF8",3156.94388727835,0.550325852907114,0.139428491796925,3.94701144518334,7.91327754805396e-05,0.00252304471950577
"FGFR1",2279.75531676459,0.791739615005813,0.256178995353277,3.09057194136461,0.00199771403527096,0.040519487080722
"FHDC1",2072.978642829,1.67072047178667,0.523348757044846,3.19236541464359,0.0014111268843685,0.0304407966476346
"FIGF",629.582777385278,-10.1728239724691,1.20988865001308,-8.40806628970288,4.16825560784964e-17,2.92793904853888e-14
"FILIP1L",81.4989856087645,7.0422488356441,1.44753696111147,4.86498723337386,1.14464195537984e-06,6.14200155569419e-05
"FLAD1",2671.10331993277,1.22934008972564,0.258339853717482,4.75861572279915,1.94925128029413e-06,8.75866126546384e-05
"FLJ13224",576.208714186104,-10.2061961121249,1.23172422040306,-8.28610491136167,1.17017573172523e-16,6.76768932174797e-14
"FLJ33360",82.7858361222677,7.07288056135335,1.46086693278532,4.8415638704807,1.2882125537277e-06,6.53644284033665e-05
"FLJ34503",239.673189269602,-8.63037965240553,1.38679170456469,-6.22327031810055,4.86897408553438e-10,4.73787010799315e-08
"FLJ45079",223.526261582989,-8.24755609924305,1.33510774978179,-6.17744605301783,6.51468247474019e-10,6.12707249653598e-08
"FLNA",2472.61288831634,1.05959359173738,0.332934511782946,3.18258863000714,0.0014596483448639,0.0311290090093461
"FLVCR2",2625.30570240326,-0.768842334049252,0.260526645908739,-2.95110824985853,0.00316635924765161,0.0596794523253127
"FOS",2590.00204735712,1.27812189463614,0.384525480033617,3.32389389260862,0.000887699640918941,0.0208067909578477
"FOSL2",2036.09245526162,1.83934965847877,0.494232604944809,3.72162750914455,0.000197942869491928,0.00568971844045979
"FOXB1",233.500261082625,-8.58976538946921,1.37232293805933,-6.25928864937316,3.86737469104016e-10,3.93352254774664e-08
"FOXD1",2565.5278488806,-0.826139684175598,0.24480862772249,-3.37463467632396,0.00073913739781352,0.0177883623426684
"FOXD4L3",81.4037123432581,-6.79443158727291,1.40576088420948,-4.83327688484782,1.34303784653214e-06,6.6838019250476e-05
"FOXD4L4",388.924610348168,-9.29829692860507,1.41911012403449,-6.55220251841361,5.66945816534812e-11,8.22181165423839e-09
"FOXK1",2621.22476770152,0.770288920905107,0.263216053331841,2.92645114594888,0.0034285334962482,0.0634815287715545
"FOXL2",77.9792584191932,6.98609959379052,1.43841548911474,4.85680225682918,1.19296622218702e-06,6.21051660777772e-05
"FOXN1",81.2156657430645,-7.04912028046041,1.43399817007322,-4.91571079208592,8.84609088456754e-07,5.30246482408824e-05
"FOXO3B",2115.17377079618,0.91184540431142,0.237005943435861,3.84735248024775,0.000119401127319206,0.00367038776784689
"FOXR1",238.537332770095,8.59784087894232,1.38857442687665,6.19184734539698,5.94631282217884e-10,5.63971390788759e-08
"FOXRED2",2651.66420785834,-0.918245905301838,0.272876895657565,-3.36505552472332,0.000765282569848522,0.0183195118264697
"FPR3",76.4851234147636,6.65233171840641,1.4304034645351,4.65066806907413,3.30861482568131e-06,0.000138236141359971
"FRAS1",2425.5580788673,0.855649685175689,0.301346438825894,2.8394219241796,0.0045195353666334,0.0782064018253931
"FREM3",229.81252629195,8.86395774611918,1.37798671248504,6.43254224863608,1.25487135422478e-10,1.54136602733687e-08
"FRMD1",515.859037096075,-9.56449218306462,1.3031819052084,-7.33933777382759,2.14653265327831e-13,6.34865276057762e-11
"FRRS1",2496.88067964555,0.755751656706148,0.259125441545934,2.91654749220053,0.00353928836164105,0.0650499785715189
"FRZB",1729.65685143315,-1.45215788934967,0.389063165233123,-3.73244763091245,0.000189628129758707,0.00548765691549071
"FTH1",2026.88291340836,1.03880120791626,0.331040647090445,3.13798688181165,0.00170112490121412,0.0353400051104352
"FTL",2787.56484113528,0.796010237741974,0.281844740267539,2.82428629672623,0.00473860364928749,0.0811847048999118
"FTSJ2",2041.41733925578,1.5824531817254,0.448479536031915,3.52848470127919,0.000417946104853509,0.0109494085604862
"FUT3",2823.02776206428,0.935746400886181,0.330218706993658,2.83371711253219,0.00460100416723824,0.0792500932346215
"G2E3",1278.00169212,-2.14151882487155,0.616967413596013,-3.47104041101561,0.000518445970934755,0.0131530796102386
"G6PC3",884.474430209473,-1.603040911528,0.40026431288051,-4.00495587526074,6.20290586119435e-05,0.00202658310970824
"GABARAPL1",2156.3236607392,-1.13270752617091,0.3898061966014,-2.90582226769773,0.00366289440615632,0.0664548447346388
"GABPB1-AS1",1916.52035174198,-2.54557074463417,0.65458915271937,-3.88880679439778,0.000100738270704121,0.0031406308583734
"GABRB3",563.595333247471,9.43775377522919,1.2856731513464,7.34071001276312,2.1246370184676e-13,6.34865276057762e-11
"GADD45A",2302.1850961839,1.14460165592611,0.269964672708402,4.23982013810538,2.23698953878532e-05,0.000801962533537742
"GAL",1162.50320575646,-1.092989869285,0.367789638225322,-2.97177994072632,0.00296078816500493,0.056496261776724
"GAN",3168.28256779654,0.71655509738303,0.206045623242149,3.47765259998229,0.000505825034796796,0.0129057152464953
"GAS2L3",2712.91850997011,0.692855663705821,0.250415777551211,2.76682112637303,0.00566058044460058,0.093764574232669
"GAS7",2418.76667345451,0.97178296543725,0.262668552279664,3.69965478167554,0.000215892938202136,0.00611189101373756
"GBF1",3073.61846634769,0.529696795734755,0.163337267802079,3.24296348814042,0.00118293369524594,0.0264576951261077
"GBX2",1408.10463992346,1.98036291059435,0.657700687101261,3.01103974715697,0.00260354769669039,0.0506688702391399
"GDAP1L1",76.4975660551119,-6.97216258671502,1.44653137232319,-4.81991799148982,1.43617246017511e-06,6.96964350499112e-05
"GDF15",2039.9140180926,-1.64132815725582,0.319511282143977,-5.1369959340472,2.79164993343608e-07,2.17807290264566e-05
"GDI1",3475.89421480498,0.590239861911976,0.15869721353584,3.71928308482036,0.000199789038969487,0.00572813522698487
"GFM1",2481.60053367669,1.9451307644427,0.573032857606219,3.39444891968022,0.000687668669989894,0.0167650936703176
"GFRA1",82.0458442094649,7.19782375551101,1.43465178656358,5.01712249824186,5.24511268783195e-07,3.77883471144509e-05
"GHRL",827.717836960155,-10.2682871223925,1.15594106117221,-8.88305422075733,6.50492376021097e-19,1.04441197344302e-15
"GIMAP2",70.4758547993314,-6.8654646417156,1.394484963849,-4.92329771901292,8.50978352289289e-07,5.16832033377266e-05
"GINS3",1978.62926858332,-1.54140140309452,0.481823867737645,-3.19909723512041,0.00137858664101675,0.0299110719273885
"GJA1",433.1333354453,-9.61994898956526,1.42025790552799,-6.77338175842716,1.2580640176421e-11,2.41698828962043e-09
"GJA4",76.4049685665374,6.94043677543391,1.43480269468778,4.83720639857327,1.31676677423529e-06,6.61255996796898e-05
"GJB3",2015.4031297087,2.06202818666193,0.534623542712095,3.85697228408882,0.000114800173418201,0.00353975075184406
"GJB5",2288.18295966752,1.08105057522174,0.378160942878653,2.85870499209285,0.00425374170603669,0.074511839736246
"GLI3",431.973376171201,9.60371568661928,1.31123333230682,7.3241851392869,2.40354673536095e-13,7.01648357369396e-11
"GLTSCR2",1718.26078230795,-2.22453196678086,0.654202728235927,-3.400370971823,0.000672944870515456,0.0164596896620744
"GLUD2",1600.23503942293,-2.98050062817348,0.493810558808923,-6.03571668326105,1.58258708245279e-09,1.40052726139267e-07
"GMEB2",1437.31357534071,-2.0242085315528,0.680212347970764,-2.97584796511192,0.00292179672659376,0.0559898949875316
"GNMT",2274.63598767756,1.2157070476765,0.414779104805998,2.93097466480409,0.0033790033774842,0.0627712710075122
"GNPDA1",1355.93147189847,-1.25843139056669,0.410045160621593,-3.06900681051574,0.00214771695110466,0.0431039121669022
"GNRH1",2043.18297771084,-1.57252691082515,0.251376629806556,-6.25566072723333,3.95836434761315e-10,3.98996026034298e-08
"GOLGA2",2356.8766175671,1.14970695096586,0.325286934012608,3.53443938489486,0.000408641151607505,0.0107557796321235
"GOLT1B",1530.74212928481,-2.23124803220906,0.483021938837123,-4.61935132300781,3.84941594094256e-06,0.000158765452331205
"GPAM",2147.20244758801,1.27795516144989,0.364533800649295,3.50572473436932,0.00045536589361086,0.0117810679553419
"GPATCH3",2600.25530004333,-0.718373802981537,0.217375200701896,-3.30476429998424,0.000950563031658365,0.0219822590798526
"GPD1L",2200.75279139909,2.37166693923715,0.565819497859855,4.19156099817645,2.77041678559684e-05,0.000974545047052358
"GPR1-AS",80.3996837727518,-7.04733319165556,1.510126778982,-4.66671625835698,3.06051503451163e-06,0.000128587396160285
"GPR110",1521.40699341971,1.33959975420104,0.447376661445758,2.99434429563658,0.00275035394140435,0.0531120755110713
"GPR119",388.479519011127,-9.4757802790639,1.42796433602572,-6.63586620477981,3.22602370100416e-11,5.33195299640967e-09
"GPR128",883.716162416778,10.2244973796945,1.17302519865631,8.71634930895481,2.87315945171435e-18,3.22914390778176e-15
"GPR160",2897.19017498413,0.763918722155073,0.213047843168646,3.58566747634411,0.000336217149599217,0.00901848339939283
"GPR26",73.9324083890967,6.90890874453476,1.39341738631353,4.95824783901482,7.11317853694993e-07,4.62109905068094e-05
"GPR27",295.442999031195,-8.64631194910354,1.40123832923048,-6.17047918882711,6.80833366720311e-10,6.37657184047464e-08
"GPR3",948.340640519346,-1.1810258600246,0.342770143030843,-3.44553306067365,0.000569934245124692,0.0141871339556067
"GPR88",82.7944166483835,7.05598113644291,1.4611955590663,4.82890951362571,1.37282768924069e-06,6.79700898650931e-05
"GRAMD1A",2159.9629550192,0.741122832998562,0.256240621223599,2.89229252356459,0.00382441683974989,0.0687994262078396
"GRB7",2052.0906600256,1.54438452588826,0.430677558007127,3.58594149422269,0.000335864258180244,0.00901848339939283
"GRHL3",1582.17873391781,1.44073380486931,0.434237575887883,3.31784692267464,0.000907141849097467,0.0211522141950341
"GRIK1-AS2",437.500638714389,9.7938991679729,1.43658944885203,6.81746561329623,9.26605733688334e-12,1.84320740547313e-09
"GRWD1",1318.3602396581,-1.82607780208694,0.429272749599717,-4.2538870771315,2.10091278699785e-05,0.000758014729151487
"GSTA1",345.180128410861,-9.30489392045112,1.29795671808518,-7.16887843084495,7.56146635751393e-13,1.99960753863763e-10
"GTF3C6",1976.6603114758,-1.2153071149863,0.289179107035768,-4.20261037335583,2.63854522953503e-05,0.000932534900463654
"GTPBP1",1955.98625238081,0.966979206859045,0.266208600114343,3.63241159918839,0.000280784780625543,0.0077692589858956
"GUF1",2245.21886021896,2.02420668478552,0.454845732367923,4.45031477869984,8.57445176749129e-06,0.000330594385642657
"GUK1",3049.0919759256,0.74378086039888,0.228939389480116,3.248811233785,0.00115888354219793,0.0260754597212463
"GYPC",82.7223085812618,-7.24361253504329,1.45737635790366,-4.97031017126062,6.68458792697145e-07,4.45863998286244e-05
"GYS1",2337.62599958247,0.926580302857512,0.313368317247013,2.95684104569873,0.00310808299162542,0.0588571941750263
"HAVCR1P1",82.4194166483835,7.20429935654577,1.45812131062563,4.94080931678766,7.77989650739745e-07,4.84422475604653e-05
"HBP1",1903.96053766293,-1.33031356666932,0.448900061874401,-2.96349606439024,0.00304165951387261,0.0577452893182674
"HCFC1R1",1875.63109165507,0.981162667083078,0.322890745632675,3.03868314702108,0.00237614623702302,0.046892901769801
"HCN2",2344.07531232776,-1.07546406343778,0.373078917456416,-2.8826717702788,0.00394318082607377,0.0704009679177808
"HDAC6",1781.43875247458,0.900064538049091,0.315398549253621,2.85373708972049,0.00432082732261653,0.0752895787269569
"HDHD3",2987.26642894419,-0.504604234009641,0.170265802409999,-2.96362644093707,0.00304037125991354,0.0577452893182674
"HEATR3",2137.85655730868,-1.03207477155961,0.277592191605593,-3.71795318013122,0.000200843480995228,0.00574371471477192
"HEATR5B",1541.28776138117,-1.89347166137839,0.584871525674416,-3.23741467700112,0.00120618002274405,0.0268973358643262
"HECA",1822.0522109542,-2.78671225054071,0.247180172038394,-11.2740121004037,1.76346937657252e-29,1.32130882155324e-25
"HECTD4",2013.60011988583,0.894103429538044,0.310626644939375,2.87838614009608,0.00399715542730965,0.071251435126936
"HEG1",1406.1435993196,2.27772866845864,0.730129981333362,3.1196207890259,0.00181083999121601,0.0372406782457031
"HELZ",1900.09548505158,1.54439146163625,0.412630483938829,3.7427953623155,0.000181984429052529,0.00529876424383774
"HELZ2",2465.8330298753,0.742554436821426,0.231823517998764,3.20310227034594,0.00135955690767019,0.0296412416785747
"HES6",758.891831912105,-1.85226667462158,0.430667912782354,-4.30091636652219,1.70093251848117e-05,0.000624731391346728
"HIST1H1B",348.182740447796,9.46409692362994,1.43336278970742,6.60272262653179,4.03674404698661e-11,6.34530997819336e-09
"HIST1H2BD",1555.78200366005,-2.79689372859708,0.483207891799512,-5.78817891028473,7.11536037836654e-09,6.17525369053757e-07
"HIST1H3F",279.52511064149,-8.84092067366522,1.40799235179449,-6.27909708628562,3.40544899721099e-10,3.53979262610112e-08
"HIVEP2",2370.9431602392,-1.52128236769496,0.2257509827908,-6.7387629895933,1.59740719810092e-11,2.99220991657604e-09
"HK1",2551.95089418358,1.06979422819853,0.296482740581842,3.60828500876333,0.000308227782318079,0.0084081845763905
"HKDC1",2622.85400612139,0.748983859616795,0.260748683790783,2.87243582106729,0.00407320803682437,0.0721493855411649
"HLA-F-AS1",2889.20573014146,0.932282555067884,0.304379323062499,3.06289713009335,0.00219205400315725,0.0437593160594748
"HLA-L",2708.26007331887,0.591897267090056,0.199383078963901,2.96864342834841,0.00299117470910534,0.0569793433146354
"HMX1",82.7915235309166,7.38510199228302,1.45754209117361,5.06681902156017,4.04518539845289e-07,3.06153795913886e-05
"HNRNPL",921.984841747559,-2.49820311268546,0.634409708503027,-3.93783871716008,8.22188252624593e-05,0.00261033157379881
"HOXB-AS1",1824.66486222009,1.36591727753193,0.447124481603559,3.05489261655552,0.00225141117110842,0.0447851507116593
"HPCA",2283.63142584283,1.57681763721517,0.399596690531707,3.94602276389488,7.94600626288884e-05,0.00252989134245347
"HS6ST2",2149.81790299409,1.90875850052341,0.581864753237137,3.28041609309424,0.00103654091600427,0.0237264426781507
"HSD11B2",2027.12027594076,-1.12450789061686,0.286842022563844,-3.92030386819132,8.84373863264385e-05,0.00278807232797431
"HSD17B14",1746.79019394608,-1.76909610564412,0.639750091783378,-2.76529246086164,0.00568717814128439,0.0941357807509502
"HSD17B2",77.7999005000054,7.29497110168651,1.46860174667048,4.96729022570293,6.78949389411784e-07,4.50189509592864e-05
"HSPA12A",2183.67616897969,2.48217921611725,0.530220555661117,4.68140887714601,2.84910035541991e-06,0.000120606549508717
"HSPA13",1375.0524543675,-1.76156615322015,0.610100036299626,-2.88733985971282,0.00388514322049614,0.0697525952957765
"HSPA1A",1946.80534737598,-1.66787788498669,0.254802794104326,-6.54575979376346,5.91936584272529e-11,8.47487295622797e-09
"HSPA1B",2848.63298409978,1.18725067311009,0.273101439740792,4.34728822461333,1.3783104528216e-05,0.000514645554128305
"HSPA8",1414.46713130489,-1.73689692198891,0.389284780153368,-4.46176426754885,8.12876197882115e-06,0.000315575667979174
"IDI1",2453.19198729949,1.03503758226657,0.361505323889299,2.86313233545496,0.00419475325346385,0.0737790795237562
"IDS",1857.16397530609,1.31683469897118,0.385098586142762,3.41947424985615,0.00062742270524454,0.0154471057705222
"IFLTD1",76.5779099666022,-6.95540725489033,1.43568410738863,-4.84466410061581,1.26826058132699e-06,6.44976501064891e-05
"IGFBP6",2136.31661162209,1.67519294511822,0.472154780756017,3.54797412500175,0.000388206356524943,0.0102780947961928
"IL17REL",81.6241177851865,6.76772134507191,1.43140951826971,4.72801197609244,2.26728815047179e-06,9.81967303397013e-05
"IL18BP",2426.6896640917,0.785968432727833,0.240213398682538,3.27195917063125,0.00106804998988987,0.0243732260637001
"IL18RAP",596.605265489717,-10.2561629431942,1.31244314332447,-7.81455790703056,5.51562731254552e-15,2.63787810066805e-12
"IL1RAPL1",2046.67048798518,-1.74628481630045,0.366368351547962,-4.76647289243771,1.87478940299478e-06,8.55545987752519e-05
"IL37",942.470977452288,4.15649341250022,1.30305325356793,3.18981085471311,0.00142365937662011,0.0306229813087721
"IL7R",81.1013706509297,-7.21483073677396,1.45408689544693,-4.96176037303217,6.98571456078863e-07,4.57508342650894e-05
"IMPA2",2069.78537764625,2.26882313415477,0.698161360840655,3.24971168760025,0.00115522063251948,0.0260451849325706
"INADL",1714.39209709933,1.4357308938043,0.444329535115101,3.23122993260482,0.00123258742337577,0.027377569271384
"INO80D",3285.95018946026,0.558294558345983,0.194664860146588,2.86797811338713,0.00413104109556409,0.0727723681395686
"IP6K1",1192.79584698568,-1.11571486188235,0.296939220902588,-3.75738462063374,0.000171698489931585,0.00503186265538745
"IQGAP3",2378.60451879996,0.929726713889903,0.317694877315706,2.92647688167159,0.0034282498442496,0.0634815287715545
"IRGC",78.1213041302521,6.83146583864364,1.41906540029499,4.81405989972242,1.47894445730945e-06,7.09117245396589e-05
"IRS2",2345.97673598869,-1.27320043044759,0.376265769215834,-3.38377959042364,0.000714953725800811,0.0173362781537763
"ISCU",1405.4169073995,-1.28098579608505,0.363471071747713,-3.52431292516779,0.000424582505830403,0.011110320798668
"ITGA10",2464.8335544844,0.66342634093159,0.225791030949989,2.9382315946754,0.00330090340370737,0.0617035574039272
"ITGA11",400.868721628424,-9.52778846605457,1.39854927691759,-6.81262263926366,9.58352944135225e-12,1.88963662090102e-09
"ITGA5",2094.46232802423,1.25383997699114,0.33158497063605,3.78135346299324,0.000155978025429894,0.00464995840341352
"ITPRIPL1",1938.89856422624,-1.27269792771446,0.344974117445858,-3.6892562756225,0.00022491057437219,0.00634321190807789
"JMJD6",2201.53602400961,1.33637679863171,0.357197879892266,3.74127864094483,0.000183086394905812,0.00532395340839954
"JUN",1751.14915966619,-1.92923741472491,0.553819080942071,-3.48351561207172,0.000494874257215006,0.0126694573504316
"JUNB",1759.11297012413,-1.7623210970085,0.43335259409443,-4.06671408230795,4.76806833126575e-05,0.00159015786276249
"JUND",1800.45250539089,-2.29666242861255,0.467683107028039,-4.91072350935877,9.07409601082313e-07,5.39596640558948e-05
"JUP",1716.60557459173,1.3172125114023,0.459087461261638,2.86919731543618,0.00411514993169861,0.0725944050019786
"KANK3",2274.59658513968,-1.54590740711422,0.468048702513563,-3.30287724079189,0.000956982717553242,0.0221079727905054
"KCMF1",2652.0287726053,1.24218671777803,0.301469578759438,4.12043803188928,3.78152768075085e-05,0.00128400572821628
"KCNG1",1992.75446414928,2.34520810309263,0.631690378792787,3.71259113930865,0.000205148150250916,0.00584451219434739
"KCNJ13",294.450923049336,9.22186798297521,1.43846468020338,6.41091026417928,1.44653326087652e-10,1.72340369774441e-08
"KCNJ2",1775.84318700195,-1.66358922054632,0.486617753815755,-3.41867761194794,0.000629262343729068,0.0154754474423873
"KCNK10",297.086519418178,-8.93824784878003,1.39511733130704,-6.40680726144093,1.48598473629918e-10,1.73968567200693e-08
"KCNK6",2041.13071602576,-2.05123038888241,0.44768768610263,-4.58183339090586,4.60917057460313e-06,0.000185671928630697
"KCNN2",74.0102445425134,6.73228243755894,1.38570348326384,4.85838602476625,1.18346502389314e-06,6.21051660777772e-05
"KCNN4",1576.0300115727,1.32363443504258,0.45894676112056,2.88406967250582,0.00392571888237857,0.0701449197441221
"KCTD11",1515.66444969641,-2.09811559597073,0.506144233161562,-4.14529191188277,3.39381079866956e-05,0.00116645380936536
"KCTD7",2281.0230416214,0.832762660095411,0.284083848094147,2.93139742256459,0.00337440785600702,0.0627377500308733
"KDM1B",1205.48554419789,-3.33163143545628,0.738282429848645,-4.51267875376541,6.40139432223585e-06,0.000252883201362421
"KDM4A-AS1",1638.87685886496,-1.76125518728066,0.620270958067445,-2.83949323174525,0.00451852536554113,0.0782064018253931
"KDM4B",2211.51786313225,1.94282139849328,0.304170381839713,6.38728000649677,1.68862277410898e-10,1.93657462838886e-08
"KDM4C",2187.95227857193,-1.52250317831534,0.217202635532287,-7.00959808606476,2.39003688635465e-12,5.53847929190513e-10
"KDM4E",740.727592149231,10.3830826074279,1.20501359482663,8.61656885200685,6.89903175950924e-18,7.04892890410222e-15
"KDM5C",3122.37895143496,0.702368262787229,0.200169104680003,3.50887447845689,0.00045000723041181,0.0117074797745332
"KHDRBS2",457.123940431938,-9.68681286524023,1.29951869837031,-7.4541542783403,9.0446112442455e-14,3.08037532648713e-11
"KHNYN",2337.0398444548,0.866431907589033,0.282731156352343,3.0645080604745,0.00218028299084344,0.0436017803097678
"KIAA0020",2299.43846666311,1.80412563984267,0.552091886299509,3.26779959027316,0.00108387085310963,0.0246591589435205
"KIAA0226",1136.21388613894,-2.61129724274232,0.832477716247649,-3.13677734764194,0.00170815792331843,0.0354182175672023
"KIAA0430",2212.81154438261,1.1982976524061,0.327289839408778,3.6612736117037,0.000250964564306827,0.00701775570387
"KIAA0930",1831.7642648048,-0.975531328760963,0.349169020378959,-2.79386564049182,0.00520821130264827,0.087824586392294
"KIAA0947",1492.18699039404,-1.02508408447727,0.298471680724907,-3.43444336825397,0.000593772128339375,0.0146991298467098
"KIAA1217",2900.2078897512,0.676339436829952,0.23012192776666,2.93904819672704,0.00329221874126232,0.0616173962248913
"KIAA1324L",1805.16599439693,-1.78984631062082,0.48234484154046,-3.71071929556582,0.000206671173697633,0.00587301471855295
"KIAA1432",2012.9535037188,1.06365477343126,0.32809911156187,3.24187032499991,0.00118748041554412,0.026532986859444
"KIAA1958",1919.62567199044,-2.32755824533004,0.38847247991566,-5.9915653377438,2.07830793638548e-09,1.8320080703558e-07
"KIF6",388.939855948478,-5.20171404812122,1.55323142663295,-3.34896265870523,0.000811147271200841,0.019253398481576
"KLC4",2838.89276569967,0.677399589022497,0.244559282427779,2.76987887066826,0.00560771429970477,0.0931616632905055
"KLF6",2692.4506376006,1.22101554447183,0.359514593200299,3.39628923989618,0.000683061381955755,0.0166708509702513
"KLF7",2387.80953072318,-1.49932113143066,0.324456772025322,-4.62101968798989,3.81858531309301e-06,0.000157783383580339
"KLHDC4",1034.63332795864,-1.2739241784817,0.426195128368511,-2.98906320998628,0.00279834233516609,0.0539380998983533
"KLHL28",2881.14065239881,0.810366231090298,0.252017124842024,3.21552049924493,0.00130208194830152,0.0286381585459114
"KLHL42",2245.02922424173,2.28163364974861,0.531812382652504,4.29029809040657,1.78433449812033e-05,0.000652167005670713
"KLK14",2486.04851195613,1.03488019206791,0.288876274692965,3.58243401320458,0.000340407619845915,0.0091091458082101
"KLK3",296.117583270406,-8.77962165892294,1.38499846303417,-6.33908404467764,2.31135136142181e-10,2.53436858058729e-08
"KRT16",1461.60488001467,-1.82637864906651,0.484696356151411,-3.76808825956179,0.000164502544380772,0.00483990601124475
"KRT24",76.3885812539407,6.96351817121181,1.43434278427939,4.85484937598807,1.20478283315097e-06,6.23748423819168e-05
"KRT33A",581.974492289567,9.76092561124154,1.32511219832906,7.36611256280777,1.75675504900583e-13,5.35646560643671e-11
"KRT86",1781.19779439959,2.00080292399266,0.703540359406094,2.84390639036213,0.00445641384842494,0.077352332420769
"KRTAP26-1",423.864751339269,-9.31260930208619,1.40629076155246,-6.62210799977496,3.5411217043939e-11,5.76792272980914e-09
"KRTAP4-11",293.95592706422,9.21942589225605,1.43888201921986,6.40735360447044,1.48067144221958e-10,1.73968567200693e-08
"KRTAP4-2",11.1705792826401,4.43832192746173,1.27677574966424,3.47619535273042,0.000508581678667509,0.0129466579536674
"KRTAP5-6",70.4804670193358,-6.8655595949324,1.39449757785052,-4.92332127640909,8.50875871963736e-07,5.16832033377266e-05
"KXD1",3135.71155288079,0.479762535632716,0.166288367416435,2.8851238549432,0.00391259700919686,0.0700217799145915
"LACTBL1",73.737340730942,6.90496470567345,1.42757078432994,4.83686327954268,1.31904088347783e-06,6.61255996796898e-05
"LAMC1",3241.32338334294,0.547819692096942,0.179540370710573,3.05123404796826,0.00227902847934825,0.0452731460764496
"LAMC2",1710.79297380887,1.6440884285318,0.530762082630374,3.09759962577573,0.0019509480833227,0.0397222925877968
"LAP3",1288.2542512694,-1.18553026645424,0.335568291586369,-3.53290312636438,0.000411023052156869,0.0108058200776399
"LARGE-AS1",365.908095213494,9.22475559879048,1.41997189154253,6.49643535462491,8.22454321967097e-11,1.11368242464918e-08
"LARS2",2099.04505217165,1.92943224280871,0.702790335280484,2.74538812779586,0.00604393701127558,0.0989480088415532
